source,year,cu,outlet,plant,items,ytd_june_,fc_7+5,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec,budget,target,vs_fc_7+5,vs_fc_7+5_1,comments
2024_698_242_7831_20231004,2024,698,242,7831,"PMME others (Depr, NPF, SHS)",0.0,0.0,-15946.760999999993,-15946.761,-15946.761,-15946.761000000008,-15946.761,-15946.760999999993,-49076.958999999995,-49076.95900000002,-82789.45899999999,-82789.45899999997,-82789.45899999997,-82789.46300000002,-524992.324,0.0,-424016.13600000006,0,
2024_698_242_7831_20231004,2024,698,242,7831,% of Total Sales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27231583209103283,-0.09725565411257675,-0.09725565881151578,-0.2616416407936305,0.0,-0.2113179040423745,,
2024_698_242_7831_20231004,2024,698,242,7831,PMME Total,-44447.333,-94617.841,-72046.17,-72506.84,-72869.603,-68714.679,-79422.603,-69288.207,-112041.473,-120869.45800000001,-142403.724,-147898.08099999998,-138576.70799999998,-138992.26200000002,-1235629.808,-2188195.0,-1040035.779,12.059162996543115,
2024_698_242_7831_20231004,2024,698,242,7831,% of Total Sales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4864748420711625,-0.16279087391194996,-0.1632790396347034,-0.6158036900719306,0.0,-0.5183250406945791,,
2024_698_242_7831_20231004,2024,698,242,7831,CF assessments,-43989.956,-89641.211,-21452.988,-21428.28,-21741.293,-19888.443,-20518.159,-20802.171,-27566.647999999997,-27613.203999999998,-22751.095999999998,-22194.096,-22058.538,-23256.102,-271271.018,-1570494.9999999998,-181629.80699999997,2.0261864489983297,
2024_698_242_7831_20231004,2024,698,242,7831,% of Total Sales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07300209220775637,-0.025912931040618724,-0.027319751082306325,-0.13519396571077955,0.0,-0.09051926770744637,,
2024_698_242_7831_20231004,2024,698,242,7831,Check vs Race entry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2024_698_242_7851_20231010,2024,698,242,7851,Sales,50414410.312,133169528.691,15924993.796,14138873.407,15464984.203,16060070.305,16393335.776,15267090.88,17520240.607,13577475.045,14709743.471,16405514.567,16405514.567,16405514.565,188273351.189,188273351.189,55103822.49800001,0.4137870204967098,
2024_698_242_7851_20231010,2024,698,242,7851,Assessment from Central Functions (520),-1936448.267,-3829884.746,-381948.708,-381945.639,-381778.114,-349221.689,-369005.274,-377461.518,-487739.494,-453250.174,-415635.017,-416513.194,-409462.409,-424063.268,-4848024.498,-6118463.5,-1018139.7519999999,0.2658408332165514,"Comparing to FC, Central assessment cost increase as sales amount decrease"
2024_698_242_7851_20231010,2024,698,242,7851,Assessment from FF (520),-71054.044,-197800.21,-24299.433,-21474.04,-23299.742,-20025.524,-20643.78,-19847.84,-25603.786,-19357.576,-21009.716,-21476.274,-20709.051,-20996.88,-258743.642,,-60943.432,0.30810600251637754,CM sales decrease leads to FFQ cost assessment increase
2024_698_242_7851_20231010,2024,698,242,7851,Compensation (E01-299),-496516.794,-1035484.872,-174371.332,-205801.081,-158228.531,-102979.909,-124304.068,-102718.327,-130567.876,-103503.268,-141985.324,-103505.282,-122923.92,-104268.548,-1575157.466,,-539672.594,0.5211786367845652,"Average HC increase vs FC (5.2 -> 6) -82K EUR
Other compensation increase such as welfare point, customery present, and commuting cost due to variable HC increase that is represented in fix cost -273K EUR"
2024_698_242_7851_20231010,2024,698,242,7851,Maintenance (E01-320),-8234.015,-17500.001,-2540.482,-1040.483,-1040.483,-3040.483,-4040.482,-1040.483,-2540.482,-60040.483,-1040.483,-6040.483,-1040.483,-1040.483,-84485.793,,-66985.792,3.8277593241280385,
2024_698_242_7851_20231010,2024,698,242,7851,Product Validation / Requalification after G60,-1152494.851,-1082078.127,-11415.488,-11415.488,-11415.488,-11415.488,-11415.488,-11415.488,-11415.488,-11415.488,-11415.488,-11415.488,-11415.488,-11415.488,-136985.856,-507500.0,945092.2710000001,-0.8734048378005889,Target amount is applied rather than VT lab survey result
2024_698_242_7851_20231010,2024,698,242,7851,Related project expenses (RPE),-172827.504,-289947.948,-15708.333,-15708.333,-15708.333,-15708.333,-15708.333,-15708.333,-15708.333,-15708.333,-15708.333,-15708.333,-15708.333,-15708.333,-188499.996,-188500.0,101447.95199999996,-0.34988332457520954,"EPF4 40K, HPCU 40K, Board 50K EUR"
2024_698_242_7851_20231010,2024,698,242,7851,Others (remaining),-105623.374,-247726.407,-27705.282,-44906.261,-35680.697,-34679.364,-30554.493,-32556.473,-32360.458,-58594.994,-32462.166,-44109.247,-28572.979,-26494.525,-428676.939,,-180950.532,0.730445067166376,Calibration and Inspection fee
2024_698_242_7851_20231010,2024,698,242,7851,Plant Originated PMME,-3943198.849,-6700422.311,-637989.058,-682291.325,-627151.388,-537070.79,-575671.918,-560748.462,-705935.917,-721870.316,-639256.527,-618768.301,-609832.6630000001,-603987.525,-7520574.1899999995,-6814463.5,-820151.8789999997,0.12240301296435696,
2024_698_242_7851_20231010,2024,698,242,7851,NSHS Allocations in PE MGK & PE FGK,-1983782.412,-3969724.452,-418700.84,-418700.84,-418700.84,-418700.84,-418700.84,-418700.84,-418700.84,-418700.84,-418700.84,-418700.84,-418700.84,-418700.84,-5024410.08,,-1054685.628,0.26568232650723034,FC 7+5
2024_698_242_7851_20231010,2024,698,242,7851,NSHS Services in PE MGK & PE FGK,-864339.694,-1709481.412,-187800.263,-187800.263,-187800.263,-187800.263,-187800.263,-187800.263,-187800.263,-187800.263,-187800.263,-187800.263,-187800.263,-187800.263,-2253603.156,,-544121.744,0.31829637934665067,FC 7+5
2024_698_242_7851_20231010,2024,698,242,7851,"Shared equipment ""K662x"" accounts",-49511.202,-99022.404,105649.021,105649.021,105649.021,105649.021,105649.021,1121635.442,1089521.364,1003782.835,875478.004,1003782.835,1003782.835,1306745.835,7932974.255,,8031996.659,-81.1129232835026,Line share cost increase + PE ICO 4.6M EUR
2024_698_242_7851_20231010,2024,698,242,7851,PMME Depreciation intangible development assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,
2024_698_242_7851_20231010,2024,698,242,7851,PMME Depreciation w/o intangible,-1260937.553,-4081080.892,-504032.94,-519620.439,-542488.148,-548273.043,-554088.147,-555538.148,-555538.148,-556673.981,-557867.211,-557867.211,-557867.211,-566808.877,-6576663.504,,-2495582.6119999997,0.6115004034573299,mainly due to new project for HPCU and SVCT (463K EUR will be charged)
2024_698_242_7851_20231010,2024,698,242,7851,PMME Others,-4158570.8610000005,-9859309.16,-1004885.022,-1020472.521,-1043340.23,-1049125.125,-1054940.229,-40403.80900000001,-72517.88699999999,-159392.24900000007,-288890.31000000006,-160585.47900000005,-160585.47900000005,133435.85499999998,-5921702.484999999,0.0,3937606.6750000007,-0.39937957224986753,
2024_698_242_7851_20231010,2024,698,242,7851,Delta RACE vs. RACE CTL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2024_698_242_7851_20231010,2024,698,242,7851,PMME Total,-8101769.71,-16559731.471,-1642874.0799999998,-1702763.846,-1670491.618,-1586195.915,-1630612.147,-601152.2710000001,-778453.804,-881262.5650000001,-928146.8369999999,-779353.78,-770418.142,-470551.67,-13442276.675,-6814463.5,3117454.796,-0.18825515386281466,
2024_698_242_7851_20231010,2024,698,242,7851,Period expenses ICO,-1217.475,-1217.475,0.0,0.0,0.0,0.0,0.0,-1015986.421,-983872.343,-898133.814,-769828.983,-898133.814,-898133.814,-1201096.811,-6665186.0,,-6663968.525,5473.597835684512,PE ICO will be shown at final version -4.6M EUR
2024_698_242_7851_20231010,2024,698,242,7851,Compensation,-5957.633,-13553.903,-2670.9,-2918.179,-1929.393,-931.407,-1343.445,-926.353,-1091.909,-818.734,-1991.894,-888.335,-1263.553,-903.083,-17677.184999999998,,-4123.281999999997,0.30421362761707815,
2024_698_242_7851_20231010,2024,698,242,7851,Assessment from Central Functions,-411137.27,-780467.0469999999,-86341.981,-73954.661,-73932.842,-69408.009,-73456.66,-71482.85,-90691.191,-76059.366,-75245.157,-71943.693,-73083.088,-73764.998,-909364.496,,-128897.44900000014,0.16515424897881714,
2024_698_242_7851_20231010,2024,698,242,7851,NSHS Services in PE VK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,
2024_698_242_7851_20231010,2024,698,242,7851,NSHS Allocations in PE VK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,
2024_698_242_7851_20231010,2024,698,242,7851,Others (remaining),0.0,0.0,-1745.292666666656,-1745.292666666656,-1745.292666666656,-1745.292666666656,-1745.292666666656,-1745.292666666656,-1745.292666666656,-1745.292666666656,-1745.292666666656,-1745.292666666656,-1745.292666666656,-1745.292666666656,-20943.51199999987,,-20943.51199999987,0,
2024_698_242_7851_20231010,2024,698,242,7851,PE distribution,-417094.903,-794020.95,-90758.17366666665,-78618.13266666666,-77607.52766666666,-72084.70866666667,-76545.39766666667,-74154.49566666667,-93528.39266666667,-78623.39266666665,-78982.34366666667,-74577.32066666667,-76091.93366666666,-76413.37366666667,-947985.193,0.0,-153964.24300000002,0.19390450969839024,
2024_698_242_7851_20231010,2024,698,242,7851,Sales & distribution expenses w/o PE distribution,-712603.8690000002,-1289794.179,-174580.329,-174580.329,-174580.329,-174580.329,-174580.329,-174580.329,-174580.329,-174580.329,-174580.329,-174580.329,-174580.329,-174580.329,-2094963.9479999999,,-805169.7689999999,0.6242622133899396,
2024_698_242_7851_20231010,2024,698,242,7851,"R, D & E  expenses",883284.976,-4475564.217,-1329832.59,-1329832.59,-1329832.59,-1329832.59,-1329832.59,-1329832.59,-1329832.59,-1329832.59,-1329832.59,-1329832.59,-1329832.59,-1329832.59,-15957991.08,,-11482426.863,2.565581970511138,
2024_698_242_7851_20231010,2024,698,242,7851,"Finance, general & administration expenses",-1526850.706,-2869279.084,-315174.37666666665,-315174.37666666665,-315174.37666666665,-315174.37666666665,-315174.37666666665,-315174.37666666665,-315174.37666666665,-315174.37666666665,-315174.37666666665,-315174.37666666665,-315174.37666666665,-315174.37666666665,-3782092.52,,-912813.4360000002,0.31813337402071973,
2024_698_242_7851_20231010,2024,698,242,7851,Total Period Expenses,-9876251.687,-25989607.376000002,-3553219.549333333,-3600969.274333333,-3567686.4413333335,-3477867.919333333,-3526744.8403333332,-3510880.483333333,-3675441.835333333,-3677607.0673333337,-3596545.4593333327,-3571652.210333333,-3564231.1853333334,-3567649.1503333333,-42890495.416,-6814463.5,-16900888.04,0.6502940885365993,
2024_698_242_7851_20231010,2024,698,242,7851,Plant Orignated PMME,-3943198.849,-6700422.311,-637989.058,-682291.325,-627151.388,-537070.79,-575671.918,-560748.462,-705935.917,-721870.316,-639256.527,-618768.301,-609832.6630000001,-603987.525,-7520574.1899999995,-6814463.5,-820151.8789999997,0.12240301296435696,
2024_698_242_7851_20231010,2024,698,242,7851,% of Total Sales,-0.07821570905216779,-0.05031498103854771,-0.04006212285999436,-0.048256413743842215,-0.04055299247433703,-0.03344137228544966,-0.03511621587369601,-0.0367292280112503,-0.04029259259818337,-0.05316675697119648,-0.04345803366729562,-0.03771709192497162,-0.037172419097825184,-0.03681612805297583,-0.03994497438169249,-0.036194519601232544,-0.014883756549371272,,
2024_698_242_7851_20231010,2024,698,242,7851,"PMME others (Depr, NPF, SHS)",-4158570.8610000005,-9859309.16,-1004885.022,-1020472.521,-1043340.23,-1049125.125,-1054940.229,-40403.80900000001,-72517.88699999999,-159392.24900000007,-288890.31000000006,-160585.47900000005,-160585.47900000005,133435.85499999998,-5921702.484999999,0.0,3937606.6750000007,-0.39937957224986753,
2024_698_242_7851_20231010,2024,698,242,7851,% of Total Sales,-0.0824877418036594,-0.07403577422637768,-0.0631011248652671,-0.07217495281447073,-0.06746468126347041,-0.06532506427903835,-0.06435177339223677,-0.0026464641703894806,-0.004139091958076554,-0.011739461753508977,-0.01963938464117625,-0.009788506074842709,-0.009788506074842709,0.008133597667498702,-0.03145268540450763,0.0,0.07145795874946635,,
2024_698_242_7851_20231010,2024,698,242,7851,PMME Total,-8101769.710000001,-16559731.471,-1642874.08,-1702763.846,-1670491.618,-1586195.915,-1630612.1469999999,-601152.2710000001,-778453.804,-881262.5650000001,-928146.837,-779353.78,-770418.1420000001,-470551.67000000004,-13442276.674999999,-6814463.5,3117454.796000001,-0.18825515386281477,
2024_698_242_7851_20231010,2024,698,242,7851,% of Total Sales,-0.1607034508558272,-0.1243507552649254,-0.10316324772526148,-0.12043136655831294,-0.10801767373780743,-0.09876643656448801,-0.09946798926593278,-0.03937569218163978,-0.044431684556259926,-0.06490621872470545,-0.06309741830847188,-0.04750559799981433,-0.046960925172667894,-0.028682530385477127,-0.07139765978620012,-0.036194519601232544,0.05657420220009508,,
2024_698_242_7851_20231010,2024,698,242,7851,CF assessments,-2347585.537,-4610351.793,-468290.689,-455900.30000000005,-455710.956,-418629.69800000003,-442461.934,-448944.368,-578430.685,-529309.54,-490880.174,-488456.887,-482545.497,-497828.266,-5757388.994,-6118463.5,-1147037.201,0.24879602522774347,
2024_698_242_7851_20231010,2024,698,242,7851,% of Total Sales,-0.046565764083552334,-0.03462017053238682,-0.029406020184298224,-0.03224445731116659,-0.029467275880669712,-0.026066492241299068,-0.026990353888057882,-0.029406019229774833,-0.033014996653008014,-0.03898438687942365,-0.03337109005114614,-0.029773944913775528,-0.029413615466268233,-0.03034517838666769,-0.030579946432357227,-0.032497767003987314,-0.020815927988328424,,
2024_698_242_7851_20231010,2024,698,242,7851,Check vs Race entry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
